Action,PlayerScore,OpponentScore,AccruedScore,NumDiceAvailable,Dice1,Dice2,Dice3,Dice4,Dice5,Dice6,Outcome1,Outcome2,Outcome3,Outcome4,Outcome5,Outcome6
1,300,3850,750,3,4,2,5,0,0,0,0,0,1,0,0,0
1,1550,9500,1950,4,2,1,5,1,0,0,0,1,0,1,0,0
1,8050,7050,4450,6,2,5,4,3,5,2,0,1,0,0,1,0
0,8100,800,1050,3,0,0,0,0,0,0,1,0,0,0,0,0
1,7400,300,0,2,2,4,0,0,0,0,1,0,0,0,0,0
0,5600,3900,4450,5,0,0,0,0,0,0,1,0,0,0,0,0
0,10450,1400,0,4,0,0,0,0,0,0,1,0,0,0,0,0
0,9750,900,550,4,0,0,0,0,0,0,1,0,0,0,0,0
1,6200,8050,650,4,6,1,5,3,0,0,0,1,0,0,0,0
1,8100,9250,200,4,4,6,2,2,0,0,0,1,0,0,0,0
0,7700,6850,550,2,0,0,0,0,0,0,1,0,0,0,0,0
0,1350,1750,0,4,0,0,0,0,0,0,1,0,0,0,0,0
0,5900,8500,1450,1,0,0,0,0,0,0,0,0,0,0,0,0
0,600,9150,150,1,0,0,0,0,0,0,0,0,0,0,0,0
1,9150,100,0,2,2,2,0,0,0,0,1,1,0,0,0,0
0,7700,4100,50,3,0,0,0,0,0,0,1,0,0,0,0,0
0,2950,8050,950,6,0,0,0,0,0,0,1,0,0,0,0,0
0,2700,8100,6750,1,0,0,0,0,0,0,0,0,0,0,0,0
0,3050,6300,0,6,0,0,0,0,0,0,1,0,0,0,0,0
0,3800,5650,300,5,0,0,0,0,0,0,1,0,0,0,0,0
0,4600,10550,1900,6,0,0,0,0,0,0,1,0,0,0,0,0
0,7050,3000,200,2,0,0,0,0,0,0,1,0,0,0,0,0
1,1900,7250,1150,2,3,4,0,0,0,0,1,0,0,0,0,0
1,8500,9650,1850,4,1,3,3,2,0,0,1,0,0,0,0,0
0,8900,5500,0,3,0,0,0,0,0,0,1,0,0,0,0,0
0,6200,6500,550,5,0,0,0,0,0,0,1,0,0,0,0,0
1,8800,1000,1650,2,2,2,0,0,0,0,1,1,0,0,0,0
0,9600,9350,2800,2,0,0,0,0,0,0,0,0,0,0,0,0
0,9450,6000,3750,3,0,0,0,0,0,0,1,0,0,0,0,0
1,1900,3650,500,3,1,5,2,0,0,0,1,0,0,0,0,0
1,4800,6250,0,5,2,5,6,6,1,0,0,0,0,0,1,0
1,700,7350,0,6,3,2,5,5,2,6,0,0,1,1,0,0
0,4100,8800,0,2,0,0,0,0,0,0,1,0,0,0,0,0
0,9900,6650,1100,5,0,0,0,0,0,0,1,0,0,0,0,0
1,7400,500,800,4,3,3,5,4,0,0,0,0,1,0,0,0
0,9100,6350,450,6,0,0,0,0,0,0,1,0,0,0,0,0
1,6700,7800,0,6,4,5,1,5,3,4,0,0,1,0,0,0
0,8100,7050,1650,3,0,0,0,0,0,0,1,0,0,0,0,0
0,6200,9600,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1,2750,6650,450,5,5,6,3,4,3,0,1,0,0,0,0,0
1,3200,7500,0,4,4,1,4,5,0,0,0,1,0,0,0,0
0,200,9150,6950,2,0,0,0,0,0,0,0,0,0,0,0,0
0,5450,8100,200,5,0,0,0,0,0,0,1,0,0,0,0,0
0,4300,4350,0,2,0,0,0,0,0,0,1,0,0,0,0,0
1,3750,6000,50,3,2,5,5,0,0,0,0,1,1,0,0,0
0,7150,6950,0,5,0,0,0,0,0,0,1,0,0,0,0,0
0,5700,5550,1800,6,0,0,0,0,0,0,1,0,0,0,0,0
1,7500,9850,0,6,3,1,5,6,6,2,0,1,0,0,0,0
1,5200,8100,1150,5,4,4,3,6,4,0,1,1,0,0,1,0
1,5200,8000,200,2,6,5,0,0,0,0,0,1,0,0,0,0
1,650,8200,450,3,2,4,3,0,0,0,1,0,0,0,0,0
1,6300,1800,1900,6,5,2,3,2,5,4,1,0,0,0,1,0
1,6050,9300,250,4,6,3,2,6,0,0,1,0,0,1,0,0
0,6050,6100,0,2,0,0,0,0,0,0,1,0,0,0,0,0
0,6450,3450,0,3,0,0,0,0,0,0,1,0,0,0,0,0
0,3000,1500,1600,6,0,0,0,0,0,0,1,0,0,0,0,0
0,7950,5700,0,6,0,0,0,0,0,0,1,0,0,0,0,0
1,1450,450,0,4,3,2,3,4,0,0,0,1,0,0,0,0
1,3800,10800,1350,3,4,5,4,0,0,0,0,1,0,0,0,0
1,3000,9800,950,4,5,5,4,1,0,0,0,0,0,1,0,0
1,3400,10450,550,3,6,3,2,0,0,0,1,0,0,0,0,0
0,6600,3300,1000,6,0,0,0,0,0,0,1,0,0,0,0,0
0,6150,4950,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1,8450,5100,0,6,4,3,5,5,6,5,0,0,1,1,0,1
1,3100,3950,400,4,5,6,2,2,0,0,1,0,0,0,0,0
0,8350,9600,50,3,0,0,0,0,0,0,1,0,0,0,0,0
0,7050,2400,550,5,0,0,0,0,0,0,1,0,0,0,0,0
0,150,4700,500,6,0,0,0,0,0,0,1,0,0,0,0,0
1,9150,2600,9050,2,4,4,0,0,0,0,1,1,0,0,0,0
0,1800,3100,150,4,0,0,0,0,0,0,1,0,0,0,0,0
0,10000,9300,450,3,0,0,0,0,0,0,1,0,0,0,0,0
1,3400,7300,0,6,2,4,5,3,6,4,0,0,1,0,0,0
1,8200,2400,0,4,6,4,1,2,0,0,0,0,1,0,0,0
1,3200,5300,200,4,4,6,4,4,0,0,1,0,1,1,0,0
0,7000,8500,1150,2,0,0,0,0,0,0,1,0,0,0,0,0
0,2500,9550,0,2,0,0,0,0,0,0,1,0,0,0,0,0
1,8250,6100,550,4,4,5,4,5,0,0,0,1,0,1,0,0
1,3900,2000,350,2,4,4,0,0,0,0,1,1,0,0,0,0
0,9250,3000,950,6,0,0,0,0,0,0,1,0,0,0,0,0
1,6400,3050,200,5,5,6,6,5,4,0,1,0,0,1,0,0
0,7700,400,3550,3,0,0,0,0,0,0,1,0,0,0,0,0
1,150,4950,400,2,2,3,0,0,0,0,1,0,0,0,0,0
0,4050,8350,0,3,0,0,0,0,0,0,1,0,0,0,0,0
1,2950,7250,0,2,1,2,0,0,0,0,1,0,0,0,0,0
1,3150,850,150,2,5,3,0,0,0,0,1,0,0,0,0,0
1,2300,1000,0,4,3,4,5,2,0,0,0,0,1,0,0,0
0,7200,9250,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,6450,6300,250,5,0,0,0,0,0,0,1,0,0,0,0,0
1,3250,6950,200,6,1,6,4,3,5,3,1,0,0,0,0,0
1,8650,7150,650,2,5,5,0,0,0,0,1,1,0,0,0,0
0,9500,1500,1750,4,0,0,0,0,0,0,1,0,0,0,0,0
1,9800,9200,6650,3,2,2,3,0,0,0,1,1,0,0,0,0
0,2400,1800,0,5,0,0,0,0,0,0,1,0,0,0,0,0
1,3750,250,0,3,5,6,3,0,0,0,1,0,0,0,0,0
1,8100,4850,1200,5,5,5,3,1,6,0,0,0,0,1,0,0
0,10000,750,600,1,0,0,0,0,0,0,0,0,0,0,0,0
1,7300,7850,0,6,4,2,4,3,4,2,1,0,1,0,1,0
0,4500,2350,850,6,0,0,0,0,0,0,1,0,0,0,0,0
1,1750,9600,600,5,4,3,3,1,3,0,0,1,1,1,1,0
1,5700,7900,1500,4,5,4,2,3,0,0,1,0,0,0,0,0
1,8450,6950,150,4,2,4,2,2,0,0,1,0,1,1,0,0
1,5050,9800,1950,2,3,5,0,0,0,0,0,1,0,0,0,0
0,7550,4250,0,5,0,0,0,0,0,0,1,0,0,0,0,0
0,3950,7500,2000,6,0,0,0,0,0,0,1,0,0,0,0,0
0,8100,5350,4200,3,0,0,0,0,0,0,1,0,0,0,0,0
0,8300,7650,0,5,0,0,0,0,0,0,1,0,0,0,0,0
0,4600,1500,1500,1,0,0,0,0,0,0,0,0,0,0,0,0
0,9150,6750,950,2,0,0,0,0,0,0,1,0,0,0,0,0
1,7800,9150,3950,3,4,3,3,0,0,0,0,1,1,0,0,0
1,8050,2050,2600,4,4,1,6,2,0,0,0,1,0,0,0,0
1,3650,8150,950,6,2,6,6,1,1,1,0,0,0,1,1,1
1,2400,7750,0,4,2,5,6,4,0,0,0,1,0,0,0,0
1,4500,1000,0,6,5,5,3,4,6,2,1,1,0,0,0,0
0,4300,8150,700,1,0,0,0,0,0,0,0,0,0,0,0,0
1,6550,4950,0,2,5,6,0,0,0,0,1,0,0,0,0,0
1,3100,1450,300,6,5,3,2,6,4,5,1,0,0,0,0,1
0,2650,7600,1100,6,0,0,0,0,0,0,1,0,0,0,0,0
1,2250,5850,5000,3,1,1,1,0,0,0,1,1,1,0,0,0
1,4200,8300,8050,3,4,1,3,0,0,0,0,1,0,0,0,0
1,7200,7300,1350,2,1,5,0,0,0,0,1,0,0,0,0,0
1,5250,4600,900,2,3,1,0,0,0,0,0,1,0,0,0,0
0,5200,2500,2200,1,0,0,0,0,0,0,0,0,0,0,0,0
1,7050,10450,0,3,2,6,4,0,0,0,0,1,0,0,0,0
0,8850,7750,450,3,0,0,0,0,0,0,1,0,0,0,0,0
0,5200,2850,450,4,0,0,0,0,0,0,1,0,0,0,0,0
0,2250,700,1300,5,0,0,0,0,0,0,1,0,0,0,0,0
0,4800,8650,500,6,0,0,0,0,0,0,1,0,0,0,0,0
1,8400,7550,450,6,4,5,3,1,3,5,0,0,0,1,0,0
1,2900,9350,9450,3,4,2,2,0,0,0,0,1,1,0,0,0
1,8400,6300,0,6,1,2,4,5,3,5,1,0,0,0,0,0
0,7850,6750,350,6,0,0,0,0,0,0,1,0,0,0,0,0
1,10750,4450,400,2,1,6,0,0,0,0,1,0,0,0,0,0
0,3400,500,0,5,0,0,0,0,0,0,1,0,0,0,0,0
1,250,750,9100,5,3,5,6,1,4,0,0,0,0,1,0,0
1,9600,7550,550,4,3,1,5,6,0,0,0,1,0,0,0,0
1,6500,7700,0,6,2,6,6,3,4,3,1,0,0,0,0,0
1,10650,1500,1050,4,3,2,5,4,0,0,0,0,1,0,0,0
1,450,3250,0,6,2,4,3,5,6,1,0,0,0,0,0,1
1,9500,7300,0,5,1,2,4,2,2,0,1,0,0,0,0,0
0,4950,7400,700,2,0,0,0,0,0,0,1,0,0,0,0,0
0,3800,10900,1000,2,0,0,0,0,0,0,1,0,0,0,0,0
0,5300,4100,200,4,0,0,0,0,0,0,1,0,0,0,0,0
1,3950,6150,0,3,5,4,3,0,0,0,1,0,0,0,0,0
0,5150,3750,0,5,0,0,0,0,0,0,1,0,0,0,0,0
0,7500,7850,700,3,0,0,0,0,0,0,1,0,0,0,0,0
0,8300,0,1600,2,0,0,0,0,0,0,0,0,0,0,0,0
1,3550,7950,200,6,6,4,2,3,2,1,0,0,0,0,0,1
0,6800,2550,250,1,0,0,0,0,0,0,0,0,0,0,0,0
0,10100,3900,1900,6,0,0,0,0,0,0,1,0,0,0,0,0
0,8100,5800,200,3,0,0,0,0,0,0,1,0,0,0,0,0
1,10050,6700,0,2,2,4,0,0,0,0,1,0,0,0,0,0
0,6550,8650,0,3,0,0,0,0,0,0,1,0,0,0,0,0
0,9800,8000,1850,5,0,0,0,0,0,0,1,0,0,0,0,0
1,8700,8750,400,3,2,2,6,0,0,0,0,0,1,0,0,0
0,7900,2650,0,2,0,0,0,0,0,0,1,0,0,0,0,0
0,6650,4250,900,3,0,0,0,0,0,0,1,0,0,0,0,0
1,2400,10950,550,4,3,2,6,5,0,0,0,0,0,1,0,0
0,3200,4700,0,6,0,0,0,0,0,0,1,0,0,0,0,0
1,10850,6650,0,3,1,4,1,0,0,0,1,0,1,0,0,0
0,9750,5100,350,3,0,0,0,0,0,0,1,0,0,0,0,0
0,5850,1350,300,4,0,0,0,0,0,0,1,0,0,0,0,0
1,5750,3500,0,6,2,4,1,4,1,4,0,1,1,1,1,1
1,6500,3200,0,4,4,5,3,4,0,0,0,1,0,0,0,0
1,6700,3150,4500,6,1,5,5,2,1,2,1,1,1,1,1,1
0,9700,7100,700,1,0,0,0,0,0,0,0,0,0,0,0,0
0,6950,4300,0,5,0,0,0,0,0,0,1,0,0,0,0,0
1,2350,6950,100,3,6,1,6,0,0,0,0,1,0,0,0,0
0,200,3250,0,3,0,0,0,0,0,0,1,0,0,0,0,0
1,9050,5300,450,2,2,6,0,0,0,0,0,1,0,0,0,0
0,7450,1250,850,6,0,0,0,0,0,0,1,0,0,0,0,0
1,400,8800,0,5,2,4,6,4,1,0,0,0,0,0,1,0
1,6550,10850,2050,5,1,5,4,3,1,0,1,0,0,0,1,0
1,1550,9050,1150,2,6,2,0,0,0,0,1,0,0,0,0,0
1,4000,10350,5800,3,1,6,3,0,0,0,1,0,0,0,0,0
0,7700,7150,0,6,0,0,0,0,0,0,1,0,0,0,0,0
0,6550,6900,0,5,0,0,0,0,0,0,1,0,0,0,0,0
0,8700,5550,700,1,0,0,0,0,0,0,0,0,0,0,0,0
0,7900,7950,850,3,0,0,0,0,0,0,1,0,0,0,0,0
0,1050,5850,600,2,0,0,0,0,0,0,1,0,0,0,0,0
0,4000,9200,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,4100,6650,0,5,0,0,0,0,0,0,1,0,0,0,0,0
0,2450,3750,1300,5,0,0,0,0,0,0,1,0,0,0,0,0
1,700,3900,0,5,2,1,4,4,6,0,0,1,0,0,0,0
1,8600,7950,0,4,2,5,5,4,0,0,0,1,1,0,0,0
1,2200,550,0,4,1,5,2,6,0,0,1,0,0,0,0,0
1,7050,9000,0,6,5,4,3,3,2,5,1,0,0,0,0,1
0,6500,6200,0,5,0,0,0,0,0,0,1,0,0,0,0,0
0,6600,900,100,4,0,0,0,0,0,0,1,0,0,0,0,0
1,8100,4700,400,4,3,3,1,2,0,0,0,0,1,0,0,0
1,1700,950,3300,2,3,5,0,0,0,0,0,1,0,0,0,0
1,5050,9600,50,4,6,3,4,4,0,0,1,0,0,0,0,0
1,4250,3150,700,6,2,6,1,1,2,5,0,0,1,1,0,0
1,1000,5850,0,5,6,4,5,2,4,0,0,0,1,0,0,0
1,8500,2800,0,2,6,2,0,0,0,0,1,0,0,0,0,0
0,6700,1400,1500,1,0,0,0,0,0,0,0,0,0,0,0,0
1,4850,800,2000,5,4,1,5,1,4,0,0,1,0,1,0,0
1,6950,2550,650,2,3,5,0,0,0,0,0,1,0,0,0,0
0,3900,6200,150,6,0,0,0,0,0,0,1,0,0,0,0,0
1,600,8800,400,4,6,2,3,1,0,0,0,0,0,1,0,0
1,2650,2600,200,6,4,3,4,1,6,1,0,0,0,1,0,1
1,1400,3750,1950,4,5,4,1,2,0,0,0,0,1,0,0,0
0,750,5450,3200,5,0,0,0,0,0,0,1,0,0,0,0,0
1,9400,4650,1500,4,5,3,3,3,0,0,1,0,0,0,0,0
0,5350,4750,1000,2,0,0,0,0,0,0,1,0,0,0,0,0
1,50,7200,0,3,3,1,3,0,0,0,0,1,0,0,0,0
1,5200,9900,200,4,2,3,5,3,0,0,0,0,1,0,0,0
0,2900,3900,0,5,0,0,0,0,0,0,1,0,0,0,0,0
0,9000,9650,1400,3,0,0,0,0,0,0,1,0,0,0,0,0
1,4050,600,400,2,3,2,0,0,0,0,0,1,0,0,0,0
0,3550,3450,1650,2,0,0,0,0,0,0,0,0,0,0,0,0
1,5700,500,800,6,3,4,6,5,4,1,0,0,0,0,0,1
1,4700,9800,0,5,6,4,5,2,4,0,0,0,1,0,0,0
0,7850,7350,1000,3,0,0,0,0,0,0,1,0,0,0,0,0
1,8850,5500,3200,2,3,2,0,0,0,0,0,1,0,0,0,0
0,4350,3850,5450,3,0,0,0,0,0,0,1,0,0,0,0,0
0,7250,4600,0,2,0,0,0,0,0,0,1,0,0,0,0,0
0,1400,1850,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1,50,2500,0,3,2,5,6,0,0,0,0,1,0,0,0,0
1,4100,6100,400,4,6,6,2,4,0,0,1,1,0,0,0,0
1,8600,10100,400,3,1,2,3,0,0,0,1,0,0,0,0,0
0,7050,10450,1350,6,0,0,0,0,0,0,1,0,0,0,0,0
0,8950,4700,850,6,0,0,0,0,0,0,1,0,0,0,0,0
0,9400,2500,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,3950,1350,2500,1,0,0,0,0,0,0,0,0,0,0,0,0
0,7500,8500,950,5,0,0,0,0,0,0,1,0,0,0,0,0
1,9550,6200,3400,6,3,6,5,6,5,5,0,0,1,0,1,1
1,9400,9700,150,3,4,3,4,0,0,0,0,1,0,0,0,0
1,10700,1100,900,6,5,2,3,5,6,4,1,0,0,1,0,0
1,450,8550,500,2,4,1,0,0,0,0,0,1,0,0,0,0
0,8850,8600,4500,1,0,0,0,0,0,0,0,0,0,0,0,0
1,5800,10100,250,5,4,2,6,1,4,0,0,0,0,1,0,0
1,2900,5450,0,3,5,4,6,0,0,0,1,0,0,0,0,0
1,8450,2800,0,5,4,3,4,3,1,0,0,0,0,0,1,0
1,8150,8850,250,3,3,2,2,0,0,0,0,1,1,0,0,0
1,6300,5450,2500,3,2,2,4,0,0,0,1,1,0,0,0,0
0,3650,7550,350,1,0,0,0,0,0,0,0,0,0,0,0,0
0,9700,2000,750,3,0,0,0,0,0,0,1,0,0,0,0,0
0,4300,2650,0,5,0,0,0,0,0,0,1,0,0,0,0,0
1,10550,1950,0,2,6,3,0,0,0,0,1,0,0,0,0,0
1,1550,7950,450,2,4,5,0,0,0,0,0,1,0,0,0,0
0,1450,10000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,4550,10350,0,2,0,0,0,0,0,0,1,0,0,0,0,0
1,5250,1400,850,6,5,2,6,4,6,1,0,0,0,0,0,1
1,7400,5350,500,5,2,6,1,4,5,0,0,0,1,0,0,0
0,3150,2150,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1050,2150,0,4,2,2,3,1,0,0,0,0,0,1,0,0
0,7000,4050,0,3,0,0,0,0,0,0,1,0,0,0,0,0
0,5900,2700,250,6,0,0,0,0,0,0,1,0,0,0,0,0
0,8700,8900,100,6,0,0,0,0,0,0,1,0,0,0,0,0
0,3250,8600,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2750,7900,0,5,6,4,1,6,4,0,0,0,1,0,0,0
1,4050,850,0,4,1,2,5,2,0,0,1,0,0,0,0,0
1,4150,6250,100,6,6,3,4,1,1,5,0,0,0,1,1,0
0,200,2550,700,2,0,0,0,0,0,0,1,0,0,0,0,0
1,7750,2100,1150,3,3,2,4,0,0,0,0,1,0,0,0,0
0,3300,4250,200,3,0,0,0,0,0,0,1,0,0,0,0,0
1,6750,8050,150,5,4,3,1,3,3,0,0,1,1,1,1,0
0,4250,250,3200,6,0,0,0,0,0,0,1,0,0,0,0,0
1,10900,10100,250,3,2,6,4,0,0,0,0,1,0,0,0,0
1,10200,5100,0,2,5,4,0,0,0,0,1,0,0,0,0,0
1,3050,1750,0,3,5,4,5,0,0,0,1,0,1,0,0,0
0,10250,9400,7900,1,0,0,0,0,0,0,0,0,0,0,0,0
0,6250,750,0,4,0,0,0,0,0,0,1,0,0,0,0,0
0,2650,800,100,1,0,0,0,0,0,0,0,0,0,0,0,0
0,5750,6150,0,3,0,0,0,0,0,0,1,0,0,0,0,0
1,5500,6250,250,2,5,6,0,0,0,0,1,0,0,0,0,0
0,300,5850,1400,3,0,0,0,0,0,0,1,0,0,0,0,0
0,7550,8000,850,1,0,0,0,0,0,0,0,0,0,0,0,0
1,650,7600,0,4,1,1,3,5,0,0,1,1,0,0,0,0
1,6950,1150,1050,4,2,3,3,5,0,0,0,0,0,1,0,0
0,4050,2850,0,2,0,0,0,0,0,0,1,0,0,0,0,0
0,10150,600,150,6,0,0,0,0,0,0,1,0,0,0,0,0
1,3400,4700,500,3,6,5,4,0,0,0,0,1,0,0,0,0
0,8950,2700,200,5,0,0,0,0,0,0,1,0,0,0,0,0
1,6500,8050,350,6,2,5,3,3,2,3,0,1,0,0,0,0
1,5300,700,0,6,1,5,4,6,3,1,1,0,0,0,0,1
0,7200,4550,1100,6,0,0,0,0,0,0,1,0,0,0,0,0
1,4600,3050,0,4,3,6,4,4,0,0,0,1,0,0,0,0
1,6150,250,0,3,2,6,1,0,0,0,0,0,1,0,0,0
0,4900,400,950,2,0,0,0,0,0,0,1,0,0,0,0,0
0,6050,700,1200,5,0,0,0,0,0,0,1,0,0,0,0,0
1,2200,5000,1600,5,2,5,1,1,4,0,0,0,1,1,0,0
1,9750,6550,0,3,6,2,2,0,0,0,1,0,0,0,0,0
1,9300,4850,1550,3,3,6,3,0,0,0,0,1,0,0,0,0
0,8250,5750,850,5,0,0,0,0,0,0,1,0,0,0,0,0
1,2250,10050,650,3,6,5,5,0,0,0,0,1,1,0,0,0
1,7000,2500,1200,6,1,4,6,4,1,4,1,1,0,1,1,1
1,7800,4050,450,3,1,5,3,0,0,0,1,0,0,0,0,0
0,9350,5500,750,5,0,0,0,0,0,0,1,0,0,0,0,0
0,1150,9850,150,3,0,0,0,0,0,0,1,0,0,0,0,0
1,9400,1050,300,3,4,3,6,0,0,0,0,0,1,0,0,0
0,1050,3250,350,5,0,0,0,0,0,0,1,0,0,0,0,0
1,5350,8150,1000,3,3,1,6,0,0,0,0,1,0,0,0,0
1,6400,1550,1400,2,2,2,0,0,0,0,1,1,0,0,0,0
0,7450,8500,900,4,0,0,0,0,0,0,1,0,0,0,0,0
1,4050,6700,100,3,1,1,3,0,0,0,1,1,0,0,0,0
1,6350,6850,550,3,6,1,4,0,0,0,0,1,0,0,0,0
0,1550,3850,900,1,0,0,0,0,0,0,0,0,0,0,0,0
0,6600,6600,0,3,0,0,0,0,0,0,1,0,0,0,0,0
1,9450,9500,1000,6,1,6,1,5,2,2,1,0,1,0,0,0
1,3100,500,750,3,6,3,5,0,0,0,0,0,1,0,0,0
1,6300,1600,0,6,4,5,5,2,4,1,0,0,0,0,0,1
0,6700,8450,1250,6,0,0,0,0,0,0,1,0,0,0,0,0
0,9550,6000,0,3,0,0,0,0,0,0,1,0,0,0,0,0
0,9600,5250,1750,3,0,0,0,0,0,0,1,0,0,0,0,0
1,3650,7750,1850,5,3,4,2,5,1,0,0,0,0,0,1,0
1,2750,750,200,4,3,6,5,5,0,0,0,0,1,1,0,0
0,450,3850,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1,5800,200,0,3,6,6,6,0,0,0,1,1,1,0,0,0
0,7500,2400,1050,3,0,0,0,0,0,0,1,0,0,0,0,0
1,150,1500,750,4,3,4,1,4,0,0,0,0,1,0,0,0
1,5100,4400,4050,2,5,6,0,0,0,0,1,0,0,0,0,0
1,10800,9900,350,6,2,5,6,1,6,3,0,0,0,1,0,0
0,8400,8550,7600,5,0,0,0,0,0,0,1,0,0,0,0,0
0,6800,4550,0,2,0,0,0,0,0,0,1,0,0,0,0,0
1,3100,4850,0,3,6,2,1,0,0,0,0,0,1,0,0,0
0,4600,1150,650,2,0,0,0,0,0,0,1,0,0,0,0,0
1,4750,8000,50,5,2,5,5,5,5,0,0,1,1,1,1,0
0,6450,1850,4900,3,0,0,0,0,0,0,1,0,0,0,0,0
0,7150,8700,1150,6,0,0,0,0,0,0,1,0,0,0,0,0
0,6850,6950,700,4,0,0,0,0,0,0,1,0,0,0,0,0
1,1500,1450,0,6,6,6,3,3,6,1,1,1,0,0,1,1
0,9200,4750,1450,4,0,0,0,0,0,0,1,0,0,0,0,0
0,50,9800,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1,9150,5350,0,4,5,4,3,5,0,0,1,0,0,1,0,0
1,1350,3400,1950,6,3,5,6,2,2,1,0,0,0,0,0,1
1,3750,250,0,4,6,5,3,4,0,0,0,1,0,0,0,0
1,4850,5550,1000,2,4,1,0,0,0,0,0,1,0,0,0,0
1,8700,10500,3000,3,2,3,6,0,0,0,0,0,1,0,0,0
1,5350,6500,100,6,4,6,2,4,2,4,1,0,0,1,0,1
0,5450,4100,2000,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2500,1750,400,6,0,0,0,0,0,0,1,0,0,0,0,0
0,4900,4000,200,2,0,0,0,0,0,0,1,0,0,0,0,0
1,1750,3650,1750,3,4,1,1,0,0,0,0,1,1,0,0,0
1,4800,3500,10000,4,3,5,6,2,0,0,0,1,0,0,0,0
1,1900,6450,0,3,3,2,3,0,0,0,0,1,0,0,0,0
1,4150,2050,950,2,3,3,0,0,0,0,1,1,0,0,0,0
0,10500,2750,1200,4,0,0,0,0,0,0,1,0,0,0,0,0
0,5600,1650,100,5,0,0,0,0,0,0,1,0,0,0,0,0
0,7900,450,0,3,0,0,0,0,0,0,1,0,0,0,0,0
0,6500,1450,450,2,0,0,0,0,0,0,1,0,0,0,0,0
1,10450,7250,1350,6,4,2,5,5,2,1,0,0,0,0,0,1
0,1300,4050,300,5,0,0,0,0,0,0,1,0,0,0,0,0
1,6450,7250,400,6,2,6,3,4,2,5,0,0,0,0,0,1
0,1500,10850,1550,2,0,0,0,0,0,0,0,0,0,0,0,0
0,9300,5000,650,1,0,0,0,0,0,0,0,0,0,0,0,0
1,6500,1950,0,5,6,5,5,1,4,0,0,0,0,1,0,0
0,1700,1200,400,2,0,0,0,0,0,0,1,0,0,0,0,0
1,7750,3650,250,4,5,1,5,2,0,0,0,1,0,0,0,0
1,8150,1100,1950,2,2,4,0,0,0,0,1,0,0,0,0,0
0,4300,5700,750,4,0,0,0,0,0,0,1,0,0,0,0,0
0,10250,900,1800,4,0,0,0,0,0,0,1,0,0,0,0,0
1,1350,9350,0,3,3,6,5,0,0,0,0,0,1,0,0,0
0,2600,2100,350,6,0,0,0,0,0,0,1,0,0,0,0,0
0,1100,9650,600,2,0,0,0,0,0,0,1,0,0,0,0,0
0,4750,450,1750,3,0,0,0,0,0,0,1,0,0,0,0,0
0,3400,4550,900,4,0,0,0,0,0,0,1,0,0,0,0,0
0,5150,3850,1450,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7050,300,6,0,0,0,0,0,0,1,0,0,0,0,0
0,2950,9350,700,6,0,0,0,0,0,0,1,0,0,0,0,0
0,5300,5450,900,2,0,0,0,0,0,0,1,0,0,0,0,0
0,6100,150,1800,6,0,0,0,0,0,0,1,0,0,0,0,0
0,7800,10400,6200,3,0,0,0,0,0,0,1,0,0,0,0,0
1,7050,4050,900,3,1,5,4,0,0,0,1,0,0,0,0,0
0,10450,3350,1100,2,0,0,0,0,0,0,1,0,0,0,0,0
0,550,7100,3350,3,0,0,0,0,0,0,1,0,0,0,0,0
1,1300,10900,750,5,6,3,3,1,6,0,0,0,0,1,0,0
1,5000,3300,1900,2,2,1,0,0,0,0,0,1,0,0,0,0
1,10850,1100,450,4,3,6,1,2,0,0,0,0,1,0,0,0
1,6000,6850,0,3,3,2,2,0,0,0,0,1,1,0,0,0
1,1800,3000,0,5,1,3,4,2,4,0,1,0,0,0,0,0
0,9500,2600,1000,2,0,0,0,0,0,0,1,0,0,0,0,0
0,7350,4800,0,4,0,0,0,0,0,0,1,0,0,0,0,0
0,5100,1500,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,6300,4700,750,4,0,0,0,0,0,0,1,0,0,0,0,0
0,5450,5850,550,2,0,0,0,0,0,0,1,0,0,0,0,0
0,5800,8050,1150,4,0,0,0,0,0,0,1,0,0,0,0,0
1,8900,400,0,3,3,5,4,0,0,0,0,1,0,0,0,0
0,7250,9750,1450,4,0,0,0,0,0,0,1,0,0,0,0,0
1,3500,6450,350,2,3,6,0,0,0,0,0,1,0,0,0,0
1,10600,2700,0,6,3,3,4,4,3,2,0,0,0,0,0,1
0,10550,6500,0,6,0,0,0,0,0,0,1,0,0,0,0,0
0,2200,3000,300,1,0,0,0,0,0,0,0,0,0,0,0,0
0,5950,6350,0,1,0,0,0,0,0,0,0,0,0,0,0,0
